distance(Å-1)	fre/THz	gvx(m/s)	gvy(m/s)	gvz(m/s)	gv(m/s)	band
0.2094537	2.3266797787	109.67396000000001	-89.38576	96.91400999999999	171.49494723501127	20.0
0.2100373	2.3274014472	106.54661999999999	-79.56326	86.87121	158.83671396159042	20.0
0.210621	2.328043162	103.34562000000001	-69.85466	77.16909	146.68012526694986	20.0
0.2112047	2.3286068724	100.07820000000001	-60.2434	67.79543	135.05974118028251	20.0
0.2117883	2.3290944131	96.7509	-50.71283	58.737989999999996	124.02692952201548	20.0
0.212372	2.3295075045	93.36965000000001	-41.24624	49.98456	113.65562059860348	20.0
0.2129556	2.3298477521	89.93977	-31.82686	41.52306	104.04939094908774	20.0
0.2135393	2.3301166479	86.46606	-22.43791	33.34159	95.34936266603884	20.0
0.214123	2.3303155708	82.95283	-13.062570000000001	25.42855	87.74060573711752	20.0
0.2147066	2.3304457886	79.40393999999999	-3.6840400000000004	17.77263	81.45197490154612	20.0
0.2152903	2.3305084593	75.82284	5.71446	10.36297	76.74079271142631	20.0
0.215874	2.3305046335	72.21258	15.14967	3.18915	73.85350288976008	20.0
0.2164576	2.3304352569	68.57588	24.63831	-3.7587099999999998	72.96454987385724	20.0
0.2170413	2.3303011735	64.91511	34.19701	-10.48988	74.11777507229017	20.0
0.2176249	2.330103128	61.232350000000004	43.84235	-17.013	77.20747702810267	20.0
0.2176249	2.330103128	61.232350000000004	43.84235	-17.013	77.20747702810267	20.0
0.2180383	2.330017694	64.34664	36.39864	-25.810509999999997	78.30410908502375	20.0
0.2184517	2.3299779824	67.21359	28.919220000000003	-34.309400000000004	80.81536298536622	20.0
0.218865	2.3299836092	69.81898	21.328500000000002	-42.57032	84.50933099600778	20.0
0.2192784	2.3300345788	72.15005	13.55372	-50.64927	89.18902170319954	20.0
0.2196918	2.3301312692	74.19465	5.52318	-58.59921	94.70596083963775	20.0
0.2201051	2.3302744246	75.94053	-2.8352399999999998	-66.47126	100.96252318819145	20.0
0.2205185	2.3304651562	77.37479	-11.59544	-74.31566	107.90796855456644	20.0
0.2209319	2.3307049494	78.48343	-20.83438	-82.18267	115.53229601664722	20.0
0.2213452	2.3309956773	79.2509	-30.63345	-90.12341	123.86017293601927	20.0
0.2217586	2.3313396217	79.65964	-41.08001	-98.19071000000001	132.94600782586065	20.0
0.222172	2.3317395009	79.68958	-52.26913	-106.44009999999999	142.87052180048653	20.0
0.2225853	2.3321985073	79.31759000000001	-64.30576	-114.93089	153.73880553971338	20.0
0.2229987	2.3327203559	78.51675	-77.30744	-123.72756	165.67990045104958	20.0
0.2234121	2.3333093465	77.25555	-91.40784	-132.90153	178.8480637178077	20.0
0.2238254	2.3339704454	75.49675	-106.76140999999998	-142.53345	193.42580565853436	20.0
0.2242388	2.3347093915	73.19606	-123.54986	-152.71653999999998	209.62960834556458	20.0
0.2246522	2.3355328379	70.30026000000001	-141.99124999999998	-163.56118	227.71890838404812	20.0
0.2250655	2.3364485443	66.74484000000001	-162.35309	-175.20176999999998	248.01020081905222	20.0
0.2254789	2.3374656439	62.45074	-184.97186000000002	-187.80712	270.8988708745417	20.0
0.2258923	2.3385950224	57.32005	-210.28262999999998	-201.59653	296.8931348478107	20.0
0.2263056	2.339849872	51.23022	-238.86525999999998	-216.86541	326.6676505725415	20.0
0.226719	2.341246523	44.02655	-271.51811000000004	-234.02707999999998	361.14968549924146	20.0
0.2271324	2.3428057245	35.51301	-309.37788	-253.68214999999998	401.65965660142797	20.0
0.2275457	2.3445546665	25.44321	-354.11644	-276.73533	450.14248064761296	20.0
0.2279591	2.3465302244	13.51867	-408.26034	-304.59057	509.5435947869519	20.0
0.2283725	2.3487841526	-0.5835400000000001	-475.67688	-339.461	584.3822423777659	20.0
0.2287858	2.3513910146	-17.091700000000003	-562.15545	-384.77627	681.4423336781371	20.0
0.2291992	2.354458336	-35.79009	-675.45384	-445.36246000000006	809.8558768634117	20.0
0.2296126	2.3581321807	-55.27857	-822.5573300000001	-526.09539	977.9737423966073	20.0
0.2300259	2.3625759516	-72.23953	-1000.5526299999999	-626.6863	1182.8185971239325	20.0
0.2304393	2.3678957633	-82.58556999999999	-1186.0942599999998	-734.8430099999999	1397.7246579076411	20.0
0.2308527	2.3740532761	-85.01312	-1345.35673	-830.8019099999999	1583.4910088750346	20.0
0.231266	2.3808773359	-81.98158	-1460.7635500000001	-903.00537	1719.2934091413065	20.0
0.2316794	2.3881646567	-76.69769	-1536.17256	-952.4358	1809.099948280893	20.0
0.2320927	2.3957519968	-71.09635	-1583.1511600000001	-985.19822	1866.0219235271156	20.0
0.2325061	2.4035286237	-65.94206	-1611.7773499999998	-1006.9750799999999	1901.6238831564647	20.0
0.2329195	2.41142368	-61.41105	-1628.8080499999999	-1021.70282	1923.7109016697018	20.0
0.2333328	2.419392045	-57.456810000000004	-1638.42322	-1031.87287	1937.135398647338	20.0
0.2337462	2.4274044667	-53.970090000000006	-1643.17624	-1039.03548	1944.8742003055045	20.0
0.2341596	2.4354414914	-50.83782	-1644.6512500000001	-1044.16758	1948.7811968489361	20.0
0.2345729	2.4434898429	-47.961439999999996	-1643.8577200000002	-1047.89967	1950.04159486832	20.0
0.2349863	2.4515402495	-45.26035	-1641.4586100000001	-1050.64922	1949.4354698506597	20.0
0.2353997	2.4595861088	-42.67084	-1637.90157	-1052.69797	1947.4895043714334	20.0
0.235813	2.4676226349	-40.144079999999995	-1633.4947	-1054.23669	1944.564599243052	20.0
0.2362264	2.4756462831	-37.64426	-1628.45005	-1055.39034	1940.905826005287	20.0
0.2366398	2.4836543323	-35.14741	-1622.90769	-1056.23163	1936.6698135984102	20.0
0.2370531	2.4916445491	-32.6406	-1616.9479800000001	-1056.78725	1931.9382677914436	20.0
0.2374665	2.4996148895	-30.12147	-1610.59645	-1057.04005	1926.7230976483272	20.0
0.2378799	2.5075632125	-27.597630000000002	-1603.82493	-1056.92938	1920.9673994053896	20.0
0.2382932	2.515486996	-25.08573	-1596.5516300000002	-1056.35198	1914.5458748108415	20.0
0.2387066	2.5233830602	-22.60982	-1588.6432	-1055.16533	1907.2682806833132	20.0
0.23912	2.5312473165	-20.19882	-1579.92078	-1053.19511	1898.888517826445	20.0
0.2395333	2.5390745704	-17.88321	-1570.17177	-1050.24729	1889.12110957905	20.0
0.2399467	2.546858405	-15.69134	-1559.16663	-1046.1239	1877.6639775017688	20.0
0.2403601	2.554591169	-13.64572	-1546.67879	-1040.64024	1864.2246630214502	20.0
0.2407734	2.5622640692	-11.76012	-1532.50358	-1033.63977	1848.5444807363667	20.0
0.2411868	2.5698673486	-10.03757	-1516.47169	-1025.00329	1830.4149485550497	20.0
0.2416002	2.5773905066	-8.46926	-1498.45284	-1014.6491899999999	1809.6810826321498	20.0
0.2420135	2.584822496	-7.03371	-1478.3448999999998	-1002.52174	1786.2258971375936	20.0
0.2424269	2.5921517989	-5.694570000000001	-1456.0395899999999	-988.5612699999999	1759.9253110058012	20.0
0.2428403	2.5993662067	-4.394010000000001	-1431.3381200000001	-972.6364500000001	1730.5403159006776	20.0
0.2432536	2.6064518481	-3.03328	-1403.72015	-954.36674	1697.4260910925723	20.0
0.243667	2.6133898961	-1.41256	-1371.54232	-932.5220899999999	1658.5318143510858	20.0
0.2440804	2.6201435023	0.9975100000000001	-1328.10795	-902.1387300000001	1605.5298222223764	20.0
0.2444937	2.6265769354	6.32548	-1226.82457	-829.4935499999999	1480.9449978795692	20.0
0.2449071	2.6312016881	22.18406	-249.01376000000002	-141.69517	287.3630219578541	20.0
0.2453205	2.6287431722	12.98317	780.2163	571.018	966.9372233050805	20.0
0.2457338	2.6254307069	50.605500000000006	-513.20617	-259.52784	577.3181006095206	20.0
0.2461472	2.6309144601	-25.11462	-1184.637	-788.09726	1423.0575733701894	20.0
0.2465606	2.6367490694	-27.480749999999997	-1159.38023	-780.79051	1398.052763611401	20.0
0.2469739	2.6424597775	-26.09844	-1129.3896300000001	-766.87258	1365.3921117678346	20.0
0.2473873	2.6480321063	-23.74169	-1098.51102	-751.4035299999999	1331.1263628228378	20.0
0.2478007	2.6534612701	-21.0075	-1067.10834	-735.1231300000001	1295.9813041146863	20.0
0.248214	2.6587439002	-18.11576	-1035.21282	-718.20246	1260.0827500615908	20.0
0.2486274	2.663876815	-15.17934	-1002.79501	-700.6717100000001	1223.42514672458	20.0
0.2490408	2.6688567084	-12.27372	-969.80937	-682.5134700000001	1185.9618438524385	20.0
0.2494541	2.6736800388	-9.46183	-936.20161	-663.6909499999999	1147.627403779399	20.0
0.2498675	2.6783429621	-6.80719	-901.904	-644.1579	1108.3395522961844	20.0
0.2502808	2.682841242	-4.38683	-866.8172099999999	-623.8605	1067.9856006940745	20.0
0.2506942	2.6871700411	-2.31628	-830.75405	-602.72739	1026.3712600227332	20.0
0.2511076	2.6913232555	-0.82299	-793.22759	-580.60795	983.0138750053077	20.0
0.2515209	2.6952905759	-0.55632	-752.27345	-556.81848	935.9286686154854	20.0
0.2519343	2.6990323431	-4.994479999999999	-689.13171	-522.48751	864.8240611037569	20.0
0.2523477	2.7009791347	-1.6544400000000001	372.57254	188.00483	417.32343672156026	20.0
0.252761	2.6986970549	20.99774	496.13699	296.60843	578.419725353858	20.0
0.2531744	2.696363026	23.09788	471.89846	285.08717	551.8118910548003	20.0
0.2535878	2.6941588518	22.973840000000003	442.19275	267.85188	517.5005846339136	20.0
0.2540011	2.6921010437	22.12418	410.98458999999997	249.11482	481.09874880503776	20.0
0.2544145	2.6901957848	20.910989999999998	378.92131	229.66684	443.58255834791544	20.0
0.2548279	2.6884468965	19.46931	346.21511	209.76817	405.2735391921574	20.0
0.2552412	2.6868572686	17.86459	312.97628	189.53815	366.3304597271827	20.0
0.2556546	2.6854292673	16.13499	279.28189	169.04604	326.85665913968126	20.0
0.256068	2.6841648881	14.306140000000001	245.19534	148.33961	286.9321527719877	20.0
0.2564813	2.6830658251	12.39713	210.7732	127.45598	246.6253383337513	20.0
0.2568947	2.6821335073	10.423350000000001	176.06809	106.42642	205.9980616789561	20.0
0.2573081	2.6813691204	8.3979	141.13011	85.27871999999999	165.10812444534793	20.0
0.2577214	2.6807736203	6.33242	106.0076	64.03849000000001	124.01064068174352	20.0
0.2581348	2.6803477424	4.237620000000001	70.74766	42.729879999999994	82.75887543674334	20.0
0.2585482	2.6800920083	2.12357	35.39655	21.37616	41.40489726823386	20.0
0.2589615	2.6800067291	0.0	0.0	-0.0	0.0	20.0
						
0.0	2.6453913197	237.97939000000002	931.55247	1174.86852	1518.1370931885117	21.0
0.0008755	2.6331520663	238.44664	1071.39492	1252.30821	1665.2386398238843	21.0
0.001751	2.6198891531	266.4746	1205.18135	1347.22703	1827.1539259721944	21.0
0.0026265	2.6053943421	349.00962	1268.12786	1454.37425	1960.9080659795825	21.0
0.003502	2.5896550785	470.00152999999995	1237.58986	1552.66438	2040.4158342597584	21.0
0.0043775	2.5729078499	582.3304099999999	1167.91737	1628.4381899999998	2086.8518462528577	21.0
0.005253	2.5554395938	662.68961	1109.34878	1684.3264399999998	2122.914927964028	21.0
0.0061285	2.5374569262	712.06625	1077.19603	1727.1649	2156.499066364007	21.0
0.007004	2.5190870135	737.73538	1070.20074	1761.81167	2189.4208081929983	21.0
0.0078795	2.5004089884	745.93422	1083.72932	1790.9385	2222.23936837977	21.0
0.0087549	2.4814769603	740.6936400000001	1113.96469	1815.8126800000002	2255.3758196256404	21.0
0.0096304	2.46233385	724.06929	1158.80112	1836.77098	2289.2846055928735	21.0
0.0105059	2.4430211201	696.31799	1218.00236	1853.2782000000002	2324.441562775552	21.0
0.0113814	2.4235897483	655.6665399999999	1293.22526	1863.40982	2361.0646628269355	21.0
0.0122569	2.4041220665	597.7261000000001	1386.75893	1861.86962	2397.2766428668388	21.0
0.0131324	2.38479484	517.3758300000001	1488.91148	1832.94508	2417.482742656126	21.0
0.0140079	2.3660861431	440.58331	1490.40668	1730.46884	2325.92951979421	21.0
0.0148834	2.3490803844	529.39957	1035.56236	1521.56268	1915.1517682245803	21.0
0.0157589	2.3342392234	760.78425	383.34177999999997	1368.73071	1612.1933357506275	21.0
0.0166344	2.3205905453	918.7385	-6.472219999999999	1303.4922	1594.7458219022926	21.0
0.0175099	2.3075037611	1005.04494	-217.82993	1265.80917	1630.9009978166969	21.0
0.0183854	2.2947959743	1049.0084100000001	-338.6004	1232.6138500000002	1653.603875885247	21.0
0.0192609	2.2824407339	1063.92171	-404.64045000000004	1196.31842	1651.3149490078576	21.0
0.0201364	2.2704683025	1054.45928	-429.06656	1153.72108	1620.819180699907	21.0
0.0210119	2.2589338131	1021.71459	-415.78004000000004	1103.25995	1560.114182473601	21.0
0.0218874	2.2479022222	965.93623	-365.49280999999996	1044.52524	1468.8944045047508	21.0
0.0227629	2.2374359573	888.49306	-279.48858	978.3621	1350.824260492456	21.0
0.0236384	2.227582858	793.37318	-162.67761000000002	906.84025	1215.8389064998237	21.0
0.0245139	2.2183686291	687.82154	-25.88742	832.4947500000001	1080.1926393841936	21.0
0.0253893	2.209803277	581.78806	112.75995	756.28621	960.8126687959159	21.0
0.0262648	2.2019205851	486.82282	223.88479999999998	672.0337599999999	859.5058093599657	21.0
0.0271403	2.1949849935	410.18908	223.93585	522.20112	700.7826738695267	21.0
0.0280158	2.1926315977	-58.0257	-252.75868	-459.17133	527.3445197115462	21.0
0.0288913	2.1997025663	-401.16490999999996	-186.30285	-815.1294800000001	927.4039605794775	21.0
0.0297668	2.2076462301	-410.77700000000004	-104.56840999999999	-787.28431	894.1414210688956	21.0
0.0306423	2.2149125783	-358.57939	-46.671170000000004	-716.66993	802.7285753031007	21.0
0.0315178	2.2212244598	-287.16528	-4.04013	-638.40477	700.0291929960123	21.0
0.0323933	2.2266100453	-220.33355	24.87976	-571.88982	613.3708844841696	21.0
0.0332688	2.2312779963	-170.87691	42.25073	-526.48251	555.1287020976138	21.0
0.0341443	2.2354928383	-141.20531	51.38015	-502.09175000000005	524.094442638234	21.0
0.0350198	2.2394867514	-128.12556	55.42022	-494.02407000000005	513.3686216058857	21.0
0.0358953	2.2434301111	-127.15894999999999	56.628009999999996	-497.10045	516.2218393983977	21.0
0.0367708	2.2474370097	-134.45093	56.31352	-507.32388000000003	527.8501532924943	21.0
0.0376463	2.2515810479	-147.12941	54.99773999999999	-522.0943199999999	545.210320581258	21.0
0.0385218	2.2559103818	-163.09174	52.49470000000001	-539.9816999999999	566.5111168540362	21.0
0.0393973	2.260459799	-180.66344	47.79349	-560.52182	590.8537948893331	21.0
0.0402728	2.2652611457	-198.23202	38.597350000000006	-584.22344	618.144576151677	21.0
0.0411483	2.2703553001	-213.79823	20.14949	-612.9816	649.5091431511593	21.0
0.0420238	2.2758123136	-224.27061	-17.69996	-651.4061800000001	689.1593476373706	21.0
0.0428992	2.281776443	-224.23719000000003	-98.05497	-710.52132	751.4902798408901	21.0
0.0437747	2.2885793923	-204.84299	-274.26412999999997	-816.628	885.4731808139629	21.0
0.0446502	2.2969652092	-161.97528	-631.59403	-1013.2989200000001	1204.9571408709464	21.0
0.0455257	2.3079495145	-127.24541	-1101.15538	-1266.6289199999999	1683.1765760755402	21.0
0.0464012	2.3214411027	-127.1975	-1407.27956	-1431.4441199999999	2011.37943528381	21.0
0.0472767	2.3362968811	-137.98226	-1538.9090899999999	-1499.09041	2152.8010471739613	21.0
0.0481522	2.3517134037	-146.13311	-1592.49901	-1521.16061	2207.1106868720526	21.0
0.0490277	2.3673265102	-150.67349000000002	-1614.51596	-1523.60094	2225.022271810416	21.0
0.0499032	2.3829686106	-152.91030999999998	-1621.9980400000002	-1516.2625600000001	2225.603593528257	21.0
0.0507787	2.3985505628	-154.10833	-1621.32865	-1502.89529	2216.1115092409937	21.0
0.0516542	2.4140155802	-155.32478	-1614.8910600000002	-1484.81228	2199.242239906457	21.0
0.0525297	2.4293194894	-157.58053	-1603.25453	-1462.09411	2175.5403691720576	21.0
0.0534052	2.4444200223	-162.09804	-1585.80386	-1433.8724300000001	2144.070848287632	21.0
0.0542807	2.4592680869	-170.64622	-1560.63831	-1398.1047800000001	2102.2390546507295	21.0
0.0551562	2.4737964657	-186.14809000000002	-1523.79356	-1350.77621	2044.7968834116718	21.0
0.0560317	2.4879000529	-213.86165	-1467.33009	-1284.07164	1961.5387773409984	21.0
0.0569072	2.5013968128	-263.58536	-1375.3225300000001	-1182.64984	1832.9347908706288	21.0
0.0577827	2.5139531572	-352.24491	-1218.00243	-1018.37699	1626.252775514395	21.0
0.0586582	2.5249902096	-497.68138999999996	-958.4203799999999	-756.81124	1318.7189403895031	21.0
0.0595336	2.5337896893	-681.09763	-616.29695	-415.12208	1007.9892129752411	21.0
0.0604091	2.5400916986	-830.6445399999999	-314.64063000000004	-102.7615	894.1638573331279	21.0
0.0612846	2.5443896037	-910.8229100000001	-130.22302	111.48661	926.8147994761849	21.0
0.0621601	2.5473509706	-941.1171599999999	-38.25261	247.05086	973.7550505363334	21.0
0.0630356	2.5494322967	-944.58933	1.28787	336.42509	1002.7125720466927	21.0
0.0639111	2.5509007793	-933.4763	12.1169	398.39412	1015.008717587132	21.0
0.0647866	2.5519238443	-912.65883	5.276730000000001	441.12055000000004	1013.6869948306353	21.0
0.0656621	2.5526288871	-882.6776600000001	-15.65098	466.20543000000004	998.3548004589956	21.0
0.0665376	2.5531447552	-840.26258	-52.75712	469.2993	963.8808795901291	21.0
0.0674131	2.5536495565	-776.38694	-115.21705	436.53344	898.1164141977919	21.0
0.0682886	2.5544563523	-671.97165	-222.81517000000002	335.43788	783.3971341055224	21.0
0.0691641	2.5561427629	-503.19102999999996	-396.17035	116.37154999999998	650.9181949684506	21.0
0.0700396	2.5594288745	-299.73165	-589.94357	-193.26718	689.3654188173496	21.0
0.0709151	2.5643713721	-156.1602	-699.33818	-431.50961	836.457076957392	21.0
0.0717906	2.5702545544	-87.50784	-721.42384	-545.2810000000001	908.5380277912483	21.0
0.0726661	2.5764442536	-57.88015	-702.00088	-584.48586	915.3027192272165	21.0
0.0735416	2.5826068589	-44.892450000000004	-666.03505	-587.3796	889.1753563789681	21.0
0.0744171	2.5885742866	-39.34537	-622.32942	-570.92838	845.4591534943587	21.0
0.0752926	2.5942311307	-37.79476	-568.53064	-537.15582	783.0657108200688	21.0
0.076168	2.5990315034	-6.97329	-275.59229	-286.57692	397.65068610220527	21.0
0.0770435	2.5969484239	148.91889	407.39339	268.62553	510.2018084859218	21.0
0.077919	2.5933868246	144.79926999999998	397.26745	252.62028	492.5497551408526	21.0
0.0787945	2.590113401	126.28262	374.54595	217.1477	450.9823637247436	21.0
0.07967	2.5875520247	9.73592	369.11311	76.76925999999999	377.1376345488025	21.0
0.0805455	2.5898771577	-599.08573	383.75235000000004	-495.42617	866.9582850062765	21.0
0.081421	2.5945855376	-429.14196999999996	445.93708999999996	-220.42988000000003	656.9718796493221	21.0
0.0822965	2.5917822407	-5.38729	627.80011	405.7265	747.5132064464187	21.0
0.083172	2.5875225934	6.3959	539.2209399999999	357.14089	646.7996173323587	21.0
0.0840475	2.5839529163	5.96108	434.8517	285.83236	520.414905138992	21.0
0.084923	2.581190431	4.07949	324.11962	210.81875000000002	386.67132769209434	21.0
0.0857985	2.5792543081	2.38955	212.39740999999998	136.88524	252.69732617059523	21.0
0.086674	2.578120295	1.11018	104.22131999999999	66.75748999999999	123.773496812827	21.0
